Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
53,173,2,86,43,43,43.0,0.0,81,81,81.0,0.0,1433526.012,23121.38728,57.66666667,95.56324258,168,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,40,40,11560.69364,11560.69364,43,81,58.2,20.81345719,433.2,0,0,0,72.75,86,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,48484,2,86,43,43,43.0,0.0,59,59,59.0,0.0,4207.5736325386,82.5014437753,16161.3333333333,27987.0542989671,48478,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,40,41.2507218876,41.2507218876,43,59,49.4,8.7635609201,76.8,0,0,0,61.75,86,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
41946,1652,5,3479,1398,0,695.8,699.0366228,6,6,6.0,0.0,2116828.087,4842.615012,236.0,511.0075016,1388,1,1652,413.0,656.3464532,1388,2,202,101.0,141.4213562,201,1,160,60,3026.634383,1815.98063,0,1398,388.5555556,614.0669978,377078.2778,0,0,1,437.125,3479,114,0,3,32,0.0,0,0,0.0,0,0,Normal Traffic
53,60740,1,46,46,46,46.0,0.0,239,239,239.0,0.0,4692.1303918341,32.9272308199,60740.0,0.0,60740,60740,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,32,16.4636154099,16.4636154099,46,239,110.3333333333,111.4286019536,12416.3333333333,0,0,0,165.5,46,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,98421769,6,309,309,0,51.5,126.1487218,4344,0,1932.5,1754.831473,120.9488523,0.121924246,8947433.545,29700000.0,98400000,1,98400000,19700000.0,44000000.0,98400000,1,16522,3304.4,5250.370158,12172,28,200,200,0.060962123,0.060962123,0,4344,915.6923077,1499.988466,2249965.397,0,0,1,992.0,309,274,235,1,32,5.0,5,5,98400000.0,98400000,98400000,DoS
137,16,13,650,50,50,50.0,0.0,0,0,0.0,0.0,40600000.0,812500.0,1.333333333,0.651338947,3,1,16,1.333333333,0.651338947,3,1,0,0.0,0.0,0,0,416,0,812500.0,0.0,50,50,50.0,0.0,0.0,0,0,0,53.84615385,650,-1,-1,12,32,0.0,0,0,0.0,0,0,Normal Traffic
53,324,2,80,40,40,40.0,0.0,124,124,124.0,0.0,1012345.679,12345.67901,108.0,185.3294364,322,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,40,64,6172.839506,6172.839506,40,124,73.6,46.00869483,2116.8,0,0,0,92.0,80,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,126631,20,1250,561,0,62.5,163.5119503,2920,0,1709.541667,1014.427574,333875.5913,347.4662602,2944.906977,7206.516914,23284,3,126631,6664.789474,11823.00284,39107,3,89366,3885.478261,10076.61067,38989,48,412,492,157.9392092,189.527051,0,2920,939.5333333,1114.703621,1242564.164,0,1,0,960.8863636,1250,8192,62,19,20,0.0,0,0,0.0,0,0,Normal Traffic
7866,100,1,6,6,6,6.0,0.0,6,6,6.0,0.0,120000.0,20000.0,100.0,0.0,100,100,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,10000.0,10000.0,6,6,6.0,0.0,0.0,0,0,1,9.0,6,343,255,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,9562630,2,119,65,54,59.5,7.778174593,175,108,141.5,47.37615434,42.03864418,0.418294967,3187543.333,5322649.978,9333138,48773,9513857,9513857.0,0.0,9513857,9513857,9381911,9381911.0,0.0,9381911,9381911,52,40,0.209147483,0.209147483,54,175,93.4,50.09291367,2509.3,0,0,0,116.75,119,-1,-1,1,20,180719.0,180719,180719,9333138.0,9333138,9333138,Normal Traffic
123,130,2,96,48,48,48.0,0.0,48,48,48.0,0.0,1476923.077,30769.23077,43.33333333,34.19551628,66,4,4,4.0,0.0,4,4,60,60.0,0.0,60,60,64,64,15384.61538,15384.61538,48,48,48.0,0.0,0.0,0,0,0,60.0,96,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
56572,4,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,40,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,114,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,117459803,15,1032,363,0,68.8,101.5573026,1430,0,299.375,496.7074088,49.56589277,0.263920075,3915326.767,14800000.0,58500000,3,117000000,8389985.929,21100000.0,58600000,185,117000000,7814049.4,20500000.0,58600000,3,312,332,0.127703262,0.136216813,0,1430,181.9375,372.0447369,138417.2863,0,1,0,187.8064516,1032,8192,360,14,20,425438.0,616052,234824,58200000.0,58500000,57800000,Normal Traffic
443,116099878,24,4994,4631,0,208.0833333,943.3120613,1732,0,507.8,695.837505,152.3601946,0.4220504,2418747.458,4312725.677,10200000,3,116000000,5047820.783,5114922.944,10200000,3,113000000,4688515.125,5199877.711,10200000,3,776,808,0.206718563,0.215331837,0,4631,353.78,824.5530215,679887.6853,0,1,0,361.0,4994,29200,154,4,32,38649.54545,111434,30817,10200000.0,10200000,10000000,Normal Traffic
50325,51,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,19607.84314,19607.84314,0,0,0.0,0.0,0.0,0,0,1,0.0,0,340,768,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5434284,3,12,6,0,4.0,3.464101615,0,0,0.0,0.0,2.208202589,0.73606753,1811428.0,3105859.852,5397704,21,5434284,2717142.0,3790887.135,5397704,36580,0,0.0,0.0,0,0,72,32,0.552050647,0.184016882,0,6,2.4,3.286335345,10.8,0,1,0,3.0,12,8192,42780,2,20,0.0,0,0,0.0,0,0,Normal Traffic
443,250548,6,558,342,0,93.0,144.4866776,1460,0,792.75,777.2581617,14883.37564,39.91251177,27838.66667,40544.68127,93513,1,250548,50109.6,43796.79801,93970,4778,101167,33722.33333,58220.10132,100949,1,132,92,23.94750706,15.96500471,0,1460,339.0,567.30468,321834.6,0,1,0,372.9,558,8192,4412,5,20,0.0,0,0,0.0,0,0,Normal Traffic
53,177,2,64,32,32,32.0,0.0,79,79,79.0,0.0,1254237.288,22598.87006,59.0,92.77391875,166,1,1,1.0,0.0,1,1,10,10.0,0.0,10,10,64,64,11299.43503,11299.43503,32,79,50.8,25.7429602,662.7,0,0,0,63.5,64,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,1667982,2,62,31,31,31.0,0.0,0,0,0.0,0.0,37.17066491,1.199053707,1667982.0,0.0,1667982,1667982,1667982,1667982.0,0.0,1667982,1667982,0,0.0,0.0,0,0,64,0,1.199053707,0.0,31,31,31.0,0.0,0.0,0,0,1,46.5,62,251,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,5836520,8,807,437,0,100.875,156.1239777503,1460,0,511.7142857143,608.6325422031,751.9891990433,2.5700246037,416894.285714286,1315672.84423425,4954390,3,882127,126018.142857143,218628.896102832,615421,273,5794455,965742.5,1995022.75091997,4999703,3,172,152,1.3706797886,1.1993448151,0,1460,274.3125,454.8723951102,206908.895833333,0,1,0,292.6,807,8192,127,7,20,0.0,0,0,0.0,0,0,Normal Traffic
443,255046,2,12,6,6,6.0,0.0,0,0,0.0,0.0,47.0503360178,7.8417226696,255046.0,0.0,255046,255046,255046,255046.0,0.0,255046,255046,0,0.0,0.0,0,0,40,0,7.8417226696,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,16267,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,1470883,12,564,191,0,47.0,73.50077303,1568,0,635.7,736.8497585,4705.336862,14.95700202,70042.04762,136296.1717,518441,3,1470883,133716.6364,171073.6669,518441,3,1089282,121031.3333,184515.3378,550887,48,264,212,8.158364737,6.798637281,0,1568,300.9130435,561.2886077,315044.9012,0,1,0,314.5909091,564,8192,62,10,20,0.0,0,0,0.0,0,0,Normal Traffic
53,30551,1,55,55,55,55.0,0.0,183,183,183.0,0.0,7790.252365,65.46430559,30551.0,0.0,30551,30551,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,32.73215279,32.73215279,55,183,97.66666667,73.90083446,5461.333333,0,0,0,146.5,55,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,77675,3,355,349,0,118.3333333,199.7857185,608,2,155.75,301.507739,12590.92372,90.11908593,12945.83333,19622.94721,38383,3,38677,19338.5,27017.843,38443,234,39292,13097.33333,21971.16557,38463,3,80,84,38.6224654,51.49662053,0,608,122.25,230.5364861,53147.07143,0,1,0,139.7142857,355,29200,8190,2,20,0.0,0,0,0.0,0,0,Normal Traffic
53,92568,2,78,39,39,39.0,0.0,125,125,125.0,0.0,3543.3411113992,43.2114769683,30856.0,53440.6956260863,92564,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,40,64,21.6057384841,21.6057384841,39,125,73.4,47.1041399454,2218.8,0,0,0,91.75,78,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,106,1,6,6,6,6.0,0.0,6,6,6.0,0.0,113207.547169811,18867.9245283019,106.0,0.0,106,106,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,9433.962264151,9433.962264151,6,6,6.0,0.0,0.0,0,0,1,9.0,6,256,58,0,20,0.0,0,0,0.0,0,0,Normal Traffic
56195,32960,2,12,6,6,6.0,0.0,6,6,6.0,0.0,546.1165049,91.01941748,16480.0,23242.5999,32915,45,32960,32960.0,0.0,32960,32960,0,0.0,0.0,0,0,40,20,60.67961165,30.33980583,6,6,6.0,0.0,0.0,0,0,1,8.0,12,11,0,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,214,2,136,68,68,68.0,0.0,196,196,196.0,0.0,2467289.72,18691.58879,71.33333333,118.3568052,208,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,40,9345.794393,9345.794393,68,196,119.2,70.10848736,4915.2,0,0,0,149.0,136,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
40688,10310501,1,6,6,6,6.0,0.0,6,6,6.0,0.0,4.655447878,0.77590798,1472928.714,3888542.655,10300000,1,0,0.0,0.0,0,0,10300000,1716790.5,4200640.52,10300000,1,20,140,0.096988497,0.678919482,6,6,6.0,0.0,0.0,0,0,1,6.75,6,229,0,0,20,19190.0,19190,19190,10300000.0,10300000,10300000,Normal Traffic
60085,4,2,280,274,6,140.0,189.5046174,0,0,0.0,0.0,70000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,40,0,500000.0,0.0,6,274,184.6666667,154.7298721,23941.33333,0,0,1,277.0,280,60,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
163,84,2,4,2,2,2.0,0.0,6,6,6.0,0.0,190476.1905,47619.04762,28.0,43.30127019,78,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,48,40,23809.52381,23809.52381,2,6,3.6,2.19089023,4.8,0,1,0,4.5,4,1024,0,1,24,0.0,0,0,0.0,0,0,Normal Traffic
80,436953,3,26,20,0,8.666666667,10.26320288,8760,0,2321.4,3802.315321,26623.00064,18.30860527,62421.85714,164687.6392,435898,2,796,398.0,407.293506,686,110,436907,109226.75,217781.1208,435898,2,72,112,6.865726978,11.4428783,0,8760,1292.555556,2952.520834,8717379.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53,31270,2,74,37,37,37.0,0.0,53,53,53.0,0.0,5756.315958,127.9181324,10423.33333,18002.66842,31211,2,2,2.0,0.0,2,2,57,57.0,0.0,57,57,64,40,63.9590662,63.9590662,37,53,43.4,8.76356092,76.8,0,0,0,54.25,74,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,65298,5,121,121,0,24.2,54.11284506,1772,0,1036.666667,923.6326831,49480.84168,122.5152378,9328.285714,13478.44669,28697,69,65298,16324.5,14761.97142,28975,334,29318,14659.0,20432.55755,29107,211,172,104,76.57202365,45.94321419,0,1772,359.0,687.8353727,473117.5,0,1,0,403.875,121,65535,4050,1,32,0.0,0,0,0.0,0,0,Normal Traffic
389,173,2,186,93,93,93.0,0.0,165,165,165.0,0.0,2982658.96,23121.38728,57.66666667,92.95339334,165,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,40,40,11560.69364,11560.69364,93,165,121.8,39.43602414,1555.2,0,0,0,152.25,186,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
52890,106,1,6,6,6,6.0,0.0,6,6,6.0,0.0,113207.547169811,18867.9245283019,106.0,0.0,106,106,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,9433.962264151,9433.962264151,6,6,6.0,0.0,0.0,0,0,1,9.0,6,913,256,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,134375,4,160,40,40,40.0,0.0,56,56,56.0,0.0,2024.186047,44.65116279,26875.0,50055.68248,115175,0,19196,6398.666667,11079.35185,19192,0,4,4.0,0.0,4,4,80,64,29.76744186,14.88372093,40,56,44.57142857,7.807200584,60.95238095,0,0,0,52.0,160,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
389,31124422,16,3224,403,0,201.5,208.1083051362,316,316,316.0,0.0,184.8066447628,0.7710986569,1353235.73913043,6459308.59387655,30984066,1,31124422,2074961.46666667,7997479.18285169,30984066,1,31084011,4440573.0,11723164.0682189,31026192,3,512,256,0.5140657712,0.2570328856,0,403,246.2,176.2063184641,31048.6666666667,0,0,1,256.4583333333,3224,910,2078,7,32,68412.0,68412,68412,30984066.0,30984066,30984066,Normal Traffic
443,60913652,15,4581,2896,0,305.4,772.598010426,1448,0,238.4285714286,487.6013053377,130.0036976933,0.4760837521,2175487.57142857,4156572.71236767,10216006,3,51840885,3702920.35714286,5016230.08885371,10240031,61,60889747,4683826.69230769,5133875.87013136,10240112,3,488,456,0.2462502166,0.2298335355,0,2896,263.9666666667,631.1479133339,398347.688505747,0,1,0,273.0689655172,4581,29200,42,4,32,172156.666666667,912984,23778,9980118.16666667,10216006,9048825,Normal Traffic
443,1644393,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3.648762796,328878.6,156131.942,500101,214771,1429622,714811.0,305.4701295,715027,714595,1429522,714761.0,156.9777054,714872,714650,92,60,1.824381398,1.824381398,0,0,0.0,0.0,0.0,0,1,0,0.0,0,8192,0,0,28,0.0,0,0,0.0,0,0,Normal Traffic
50049,3209,2,12,6,6,6.0,0.0,0,0,0.0,0.0,3739.482705,623.2471175,3209.0,0.0,3209,3209,3209,3209.0,0.0,3209,3209,0,0.0,0.0,0,0,40,0,623.2471175,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,134,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,65282,10,528,193,0,52.8,77.41059359,2896,0,1038.8,1205.24819,87650.5009,229.7723722,4663.0,8677.071608,24276,44,65282,7253.555556,10381.58733,25269,218,25982,6495.5,12068.60253,24591,93,328,168,153.1815814,76.59079072,0,2896,357.625,784.9203675,616099.9833,0,1,0,381.4666667,528,29200,59,4,32,0.0,0,0,0.0,0,0,Normal Traffic
80,40552285,12,1296,432,0,108.0,195.3793513,1962,0,588.7,856.0334949,177.1293529,0.542509503,1931061.19,3716357.833,10200000,11,35500000,3224455.545,4642437.963,10200000,157,40500000,4503164.0,4659659.913,10200000,172,392,328,0.295914275,0.246595229,0,1962,312.3043478,617.0828318,380791.2213,0,1,0,326.5,1296,29200,1006,3,32,1663439.667,4943455,23418,10200000.0,10200000,10000000,Normal Traffic
63330,1,2,37,31,6,18.5,17.67766953,0,0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,40,0,2000000.0,0.0,6,31,22.66666667,14.43375673,208.3333333,0,0,1,34.0,37,980,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,231,2,84,42,42,42.0,0.0,114,114,114.0,0.0,1350649.351,17316.01732,77.0,121.346611,217,2,2,2.0,0.0,2,2,12,12.0,0.0,12,12,64,64,8658.008658,8658.008658,42,114,70.8,39.43602414,1555.2,0,0,0,88.5,84,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,99999114,2,16,8,8,8.0,0.0,0,0,0.0,0.0,0.160001418,0.040000354,33300000.0,57700000.0,100000000,48,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,64,64,0.020000177,0.020000177,0,8,4.8,4.38178046,19.2,0,0,1,6.0,16,229,235,1,32,48.0,48,48,100000000.0,100000000,100000000,DoS
53,50582,2,64,32,32,32.0,0.0,48,48,48.0,0.0,3163.1805780713,79.0795144518,16860.6666666667,29198.3351637269,50576,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,80,64,39.5397572259,39.5397572259,32,48,38.4,8.7635609201,76.8,0,0,0,48.0,64,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
53,93251,2,76,38,38,38.0,0.0,219,219,219.0,0.0,5512.005233,42.89498236,31083.66667,53793.46113,93199,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,64,40,21.44749118,21.44749118,38,219,110.4,99.13778291,9828.3,0,0,0,138.0,76,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,24104,2,84,42,42,42.0,0.0,142,142,142.0,0.0,15267.17557,165.9475606,8034.666667,13909.52269,24096,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,64,40,82.97378029,82.97378029,42,142,82.0,54.77225575,3000.0,0,0,0,102.5,84,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,60879,1,44,44,44,44.0,0.0,174,174,174.0,0.0,3580.873536,32.85205079,60879.0,0.0,60879,60879,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,16.42602539,16.42602539,44,174,87.33333333,75.05553499,5633.333333,0,0,0,131.0,44,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
515,48,1,2,2,2,2.0,0.0,6,6,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
53,154,2,94,47,47,47.0,0.0,63,63,63.0,0.0,1428571.429,25974.02597,51.33333333,50.083264,103,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,64,64,12987.01299,12987.01299,47,63,53.4,8.76356092,76.8,0,0,0,66.75,94,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,31134,1,46,46,46,46.0,0.0,62,62,62.0,0.0,3468.876469,64.23845314,31134.0,0.0,31134,31134,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,32,32.11922657,32.11922657,46,62,51.33333333,9.237604307,85.33333333,0,0,0,77.0,46,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,19524560,13,1848,231,0,142.1538462,116.9713969,0,0,0.0,0.0,94.65002028,0.717045608,1501889.231,1921110.633,6424079,116,19500000,1627046.667,1950392.713,6424079,313,0,0.0,0.0,0,0,440,40,0.665828065,0.051217543,0,231,123.2,119.2878871,14229.6,0,1,0,132.0,1848,29200,28960,8,32,9414525.0,9414525,9414525,6424079.0,6424079,6424079,DoS
22,1343485,41,2728,456,0,66.53658537,110.1299454,976,0,157.952381,319.0798472,6968.444009,61.77962538,16383.96341,106064.7183,953650,0,1343485,33587.125,159575.395,996162,1,389704,9504.97561,23986.62988,119077,1,1328,1360,30.51764627,31.26197911,0,976,111.452381,241.6156664,58378.13024,0,1,0,112.7951807,2728,29200,243,24,32,0.0,0,0,0.0,0,0,Normal Traffic
80,1177,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2548.853016,588.5,828.0220408,1174,3,1177,588.5,828.0220408,1174,3,0,0.0,0.0,0,0,96,0,2548.853016,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,65535,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,204,2,80,40,40,40.0,0.0,136,136,136.0,0.0,1725490.196,19607.84314,68.0,111.718396,197,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,40,40,9803.921569,9803.921569,40,136,78.4,52.58136552,2764.8,0,0,0,98.0,80,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,217,2,84,42,42,42.0,0.0,102,102,102.0,0.0,1327188.94,18433.17972,72.33333333,120.088856,211,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,80,80,9216.589862,9216.589862,42,102,66.0,32.86335345,1080.0,0,0,0,82.5,84,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
53,122,2,90,45,45,45.0,0.0,61,61,61.0,0.0,1737704.918,32786.88525,40.66666667,66.98009655,118,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,40,40,16393.44262,16393.44262,45,61,51.4,8.76356092,76.8,0,0,0,64.25,90,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,239343,7,376,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,16227.75682,50.13725072,21758.45455,34134.4861,84552,27,239343,39890.5,39850.16528,88192,258,88487,22121.75,41862.39208,84874,48,152,112,29.24672959,20.89052113,0,1460,298.7692308,539.9757948,291573.859,0,1,0,323.6666667,376,8192,60,6,20,0.0,0,0,0.0,0,0,Normal Traffic
44443,10,1,0,0,0,0.0,0.0,6,6,6.0,0.0,600000.0,200000.0,10.0,0.0,10,10,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,100000.0,100000.0,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
53,237207,2,70,35,35,35.0,0.0,129,129,129.0,0.0,1382.758519,16.86290877,79069.0,136946.3292,237201,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,80,64,8.431454384,8.431454384,35,129,72.6,51.48592041,2650.8,0,0,0,90.75,70,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
53,345,2,94,47,47,47.0,0.0,98,98,98.0,0.0,840579.710144928,11594.2028985507,115.0,98.3056458196,187,3,3,3.0,0.0,3,3,187,187.0,0.0,187,187,64,64,5797.1014492754,5797.1014492754,47,98,67.4,27.9338504328,780.3,0,0,0,84.25,94,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,87393,10,713,469,0,71.3,147.2873608517,341,0,95.8,149.5299301143,13639.5363473047,171.6384607463,6242.3571428572,10298.3817967615,26053,3,87393,9710.3333333333,12252.0262201809,26714,3,55915,13978.75,14913.3437648973,28466,583,332,168,114.4256404975,57.2128202488,0,469,74.5,139.6662688936,19506.6666666667,0,1,0,79.4666666667,713,65535,972,5,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5060324,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.790463219,1686774.667,2885172.004,5018196,54,5060324,2530162.0,3518611.426,5018196,42128,0,0.0,0.0,0,0,104,40,0.592847415,0.197615805,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,4380,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,3058922,3,6,6,0,2.0,3.464101615,6,0,2.0,3.464101615,3.922950634,1.961475317,611784.4,901292.5714,2024187,35,1034735,517367.5,698653.3196,1011390,23345,3035641,1517820.5,716159.8693,2024222,1011419,84,84,0.980737659,0.980737659,0,6,1.714285714,2.927700219,8.571428571,0,1,0,2.0,6,8192,29,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,383,2,12,6,6,6.0,0.0,0,0,0.0,0.0,31331.592689295,5221.9321148825,383.0,0.0,383,383,383,383.0,0.0,383,383,0,0.0,0.0,0,0,40,0,5221.9321148825,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,253,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
42472,347,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8645.533141,173.5,239.7091988,343,4,347,173.5,239.7091988,343,4,0,0.0,0.0,0,0,60,0,8645.533141,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,528,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,5256077,9,383,196,0,42.55555556,69.94124518,1576,0,871.4285714,739.8042212,1233.429419,3.044095435,350405.1333,1255092.225,4883663,2,5256077,657009.625,1709760.936,4883663,2,128433,21405.5,32311.25828,71201,48,192,152,1.712303682,1.331791753,0,1576,381.3529412,621.6257859,386418.6176,0,1,0,405.1875,383,8192,231,8,20,0.0,0,0,0.0,0,0,Normal Traffic
63487,25,1,6,6,6,6.0,0.0,6,6,6.0,0.0,480000.0,80000.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,40000.0,40000.0,6,6,6.0,0.0,0.0,0,0,1,9.0,6,79,253,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,190,2,86,43,43,43.0,0.0,102,102,102.0,0.0,1526315.78947368,21052.6315789474,63.3333333333,68.3032454085,138,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,64,64,10526.3157894737,10526.3157894737,43,102,66.6,32.3156308928,1044.3,0,0,0,83.25,86,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
44714,246,2,59,53,6,29.5,33.2340187158,0,0,0.0,0.0,239837.398373984,8130.081300813,246.0,0.0,246,246,246,246.0,0.0,246,246,0,0.0,0.0,0,0,40,0,8130.081300813,0.0,6,53,21.6666666667,27.1354626519,736.3333333333,0,0,1,32.5,59,40958,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,260869,2,100,56,44,50.0,8.485281374,149,72,110.5,54.44722215,1230.502666,15.33336656,86956.33333,110924.325,212052,586,212638,212638.0,0.0,212638,212638,260283,260283.0,0.0,260283,260283,40,40,7.666683278,7.666683278,44,149,75.4,42.32965863,1791.8,0,0,0,94.25,100,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
51119,238396,2,0,0,0,0.0,0.0,6,6,6.0,0.0,75.5046225608,20.9735062669,59599.0,119156.0016477,238333,1,238396,238396.0,0.0,238396,238396,49,24.5,33.2340187158,48,1,64,60,8.3894025068,12.5841037601,0,6,3.0,3.286335345,10.8,0,0,1,3.6,0,61,0,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,118195602,26,4716,1493,0,181.3846154,466.0352842,1448,0,252.4583333,472.8698671,91.16244444,0.423027584,2412155.143,4176402.095,10000000,3,118000000,4727824.08,4942430.552,10100000,3,114000000,4938331.913,5072211.443,10100000,49,840,776,0.219974344,0.203053241,0,1493,211.2745098,462.1954166,213624.6031,0,1,0,215.5,4716,29200,9043,6,32,323588.0909,2477661,107986,10000000.0,10000000,9963998,Normal Traffic
